dataset,level,sample_id,boundary,production_replay_valid,opcode,before,after,delta
public_v1,O1,p02029,main_default_opt_1,True,phi,46,45,-1
public_v1,O1,p02029,main_default_opt_1,True,ptrtoint,10,8,-2
public_v1,O1,p02029,main_default_opt_1,True,ret,8,6,-2
public_v1,O1,p02029,main_default_opt_1,True,select,156,156,0
public_v1,O1,p02029,main_default_opt_1,True,sext,51,45,-6
public_v1,O1,p02029,main_default_opt_1,True,shl,45,45,0
public_v1,O1,p02029,main_default_opt_1,True,store,304,285,-19
public_v1,O1,p02029,main_default_opt_1,True,sub,133,56,-77
public_v1,O1,p02029,main_default_opt_1,True,switch,8,3,-5
public_v1,O1,p02029,main_default_opt_1,True,trunc,76,29,-47
public_v1,O1,p02029,main_default_opt_1,True,xor,97,55,-42
public_v1,O1,p02029,main_default_opt_1,True,zext,220,157,-63
public_v1,O1,p02029,main_default_opt_2,True,add,225,210,-15
public_v1,O1,p02029,main_default_opt_2,True,alloca,1,1,0
public_v1,O1,p02029,main_default_opt_2,True,and,76,50,-26
public_v1,O1,p02029,main_default_opt_2,True,ashr,4,4,0
public_v1,O1,p02029,main_default_opt_2,True,br,114,114,0
public_v1,O1,p02029,main_default_opt_2,True,call,23,23,0
public_v1,O1,p02029,main_default_opt_2,True,extractvalue,85,85,0
public_v1,O1,p02029,main_default_opt_2,True,getelementptr,284,246,-38
public_v1,O1,p02029,main_default_opt_2,True,icmp,186,185,-1
public_v1,O1,p02029,main_default_opt_2,True,insertvalue,25,21,-4
public_v1,O1,p02029,main_default_opt_2,True,inttoptr,66,66,0
public_v1,O1,p02029,main_default_opt_2,True,load,240,229,-11
public_v1,O1,p02029,main_default_opt_2,True,lshr,4,4,0
public_v1,O1,p02029,main_default_opt_2,True,mul,10,10,0
public_v1,O1,p02029,main_default_opt_2,True,or,62,37,-25
public_v1,O1,p02029,main_default_opt_2,True,phi,37,35,-2
public_v1,O1,p02029,main_default_opt_2,True,ptrtoint,6,6,0
public_v1,O1,p02029,main_default_opt_2,True,ret,6,6,0
public_v1,O1,p02029,main_default_opt_2,True,select,156,156,0
public_v1,O1,p02029,main_default_opt_2,True,sext,45,42,-3
public_v1,O1,p02029,main_default_opt_2,True,shl,45,42,-3
public_v1,O1,p02029,main_default_opt_2,True,store,257,257,0
public_v1,O1,p02029,main_default_opt_2,True,sub,56,24,-32
public_v1,O1,p02029,main_default_opt_2,True,switch,3,3,0
public_v1,O1,p02029,main_default_opt_2,True,trunc,31,29,-2
public_v1,O1,p02029,main_default_opt_2,True,xor,29,31,2
public_v1,O1,p02029,main_default_opt_2,True,zext,82,77,-5
public_v1,O1,p02029,bundle_default_opt_3,True,add,73,53,-20
public_v1,O1,p02029,bundle_default_opt_3,True,alloca,1,1,0
public_v1,O1,p02029,bundle_default_opt_3,True,and,50,36,-14
public_v1,O1,p02029,bundle_default_opt_3,True,ashr,4,4,0
public_v1,O1,p02029,bundle_default_opt_3,True,br,114,114,0
public_v1,O1,p02029,bundle_default_opt_3,True,call,89,92,3
public_v1,O1,p02029,bundle_default_opt_3,True,extractvalue,69,69,0
public_v1,O1,p02029,bundle_default_opt_3,True,getelementptr,150,145,-5
public_v1,O1,p02029,bundle_default_opt_3,True,icmp,55,53,-2
public_v1,O1,p02029,bundle_default_opt_3,True,insertvalue,21,18,-3
public_v1,O1,p02029,bundle_default_opt_3,True,inttoptr,1,1,0
public_v1,O1,p02029,bundle_default_opt_3,True,load,228,225,-3
public_v1,O1,p02029,bundle_default_opt_3,True,lshr,4,4,0
public_v1,O1,p02029,bundle_default_opt_3,True,mul,10,5,-5
public_v1,O1,p02029,bundle_default_opt_3,True,or,37,23,-14
public_v1,O1,p02029,bundle_default_opt_3,True,phi,35,39,4
public_v1,O1,p02029,bundle_default_opt_3,True,ptrtoint,40,5,-35
public_v1,O1,p02029,bundle_default_opt_3,True,ret,7,7,0
public_v1,O1,p02029,bundle_default_opt_3,True,select,26,27,1
public_v1,O1,p02029,bundle_default_opt_3,True,sext,42,43,1
public_v1,O1,p02029,bundle_default_opt_3,True,shl,42,43,1
public_v1,O1,p02029,bundle_default_opt_3,True,store,257,259,2
public_v1,O1,p02029,bundle_default_opt_3,True,sub,24,18,-6
public_v1,O1,p02029,bundle_default_opt_3,True,switch,3,3,0
public_v1,O1,p02029,bundle_default_opt_3,True,trunc,29,29,0
public_v1,O1,p02029,bundle_default_opt_3,True,xor,31,25,-6
public_v1,O1,p02029,bundle_default_opt_3,True,zext,77,62,-15
public_v1,O1,p02029,bundle_default_opt_4,True,add,53,47,-6
public_v1,O1,p02029,bundle_default_opt_4,True,alloca,1,1,0
public_v1,O1,p02029,bundle_default_opt_4,True,and,36,36,0
public_v1,O1,p02029,bundle_default_opt_4,True,ashr,4,4,0
public_v1,O1,p02029,bundle_default_opt_4,True,br,114,114,0
public_v1,O1,p02029,bundle_default_opt_4,True,call,92,92,0
public_v1,O1,p02029,bundle_default_opt_4,True,extractvalue,69,69,0
public_v1,O1,p02029,bundle_default_opt_4,True,getelementptr,145,125,-20
public_v1,O1,p02029,bundle_default_opt_4,True,icmp,53,53,0
public_v1,O1,p02029,bundle_default_opt_4,True,insertvalue,18,18,0
public_v1,O1,p02029,bundle_default_opt_4,True,inttoptr,1,1,0
public_v1,O1,p02029,bundle_default_opt_4,True,load,225,223,-2
public_v1,O1,p02029,bundle_default_opt_4,True,lshr,4,4,0
public_v1,O1,p02029,bundle_default_opt_4,True,mul,5,5,0
public_v1,O1,p02029,bundle_default_opt_4,True,or,23,23,0
public_v1,O1,p02029,bundle_default_opt_4,True,phi,39,39,0
public_v1,O1,p02029,bundle_default_opt_4,True,ptrtoint,5,5,0
public_v1,O1,p02029,bundle_default_opt_4,True,ret,7,7,0
public_v1,O1,p02029,bundle_default_opt_4,True,select,27,27,0
public_v1,O1,p02029,bundle_default_opt_4,True,sext,43,43,0
public_v1,O1,p02029,bundle_default_opt_4,True,shl,43,43,0
public_v1,O1,p02029,bundle_default_opt_4,True,store,259,259,0
public_v1,O1,p02029,bundle_default_opt_4,True,sub,18,16,-2
public_v1,O1,p02029,bundle_default_opt_4,True,switch,3,3,0
public_v1,O1,p02029,bundle_default_opt_4,True,trunc,29,29,0
public_v1,O1,p02029,bundle_default_opt_4,True,xor,25,25,0
public_v1,O1,p02029,bundle_default_opt_4,True,zext,62,62,0
public_v1,O1,p02029,bundle_post_opt_4_custom_cleanup,True,add,47,47,0
public_v1,O1,p02029,bundle_post_opt_4_custom_cleanup,True,alloca,1,1,0
public_v1,O1,p02029,bundle_post_opt_4_custom_cleanup,True,and,36,36,0
public_v1,O1,p02029,bundle_post_opt_4_custom_cleanup,True,ashr,4,4,0
public_v1,O1,p02029,bundle_post_opt_4_custom_cleanup,True,br,114,114,0
public_v1,O1,p02029,bundle_post_opt_4_custom_cleanup,True,call,92,92,0
public_v1,O1,p02029,bundle_post_opt_4_custom_cleanup,True,extractvalue,69,69,0
public_v1,O1,p02029,bundle_post_opt_4_custom_cleanup,True,getelementptr,125,117,-8
public_v1,O1,p02029,bundle_post_opt_4_custom_cleanup,True,icmp,53,53,0
public_v1,O1,p02029,bundle_post_opt_4_custom_cleanup,True,insertvalue,18,18,0
public_v1,O1,p02029,bundle_post_opt_4_custom_cleanup,True,inttoptr,1,1,0
public_v1,O1,p02029,bundle_post_opt_4_custom_cleanup,True,load,223,217,-6
public_v1,O1,p02029,bundle_post_opt_4_custom_cleanup,True,lshr,4,4,0
public_v1,O1,p02029,bundle_post_opt_4_custom_cleanup,True,mul,5,5,0
public_v1,O1,p02029,bundle_post_opt_4_custom_cleanup,True,or,23,23,0
public_v1,O1,p02029,bundle_post_opt_4_custom_cleanup,True,phi,39,47,8
public_v1,O1,p02029,bundle_post_opt_4_custom_cleanup,True,ptrtoint,5,5,0
public_v1,O1,p02029,bundle_post_opt_4_custom_cleanup,True,ret,7,7,0
public_v1,O1,p02029,bundle_post_opt_4_custom_cleanup,True,select,27,26,-1
public_v1,O1,p02029,bundle_post_opt_4_custom_cleanup,True,sext,43,43,0
public_v1,O1,p02029,bundle_post_opt_4_custom_cleanup,True,shl,43,43,0
public_v1,O1,p02029,bundle_post_opt_4_custom_cleanup,True,store,259,245,-14
public_v1,O1,p02029,bundle_post_opt_4_custom_cleanup,True,sub,16,16,0
public_v1,O1,p02029,bundle_post_opt_4_custom_cleanup,True,switch,3,3,0
public_v1,O1,p02029,bundle_post_opt_4_custom_cleanup,True,trunc,29,29,0
public_v1,O1,p02029,bundle_post_opt_4_custom_cleanup,True,xor,25,25,0
public_v1,O1,p02029,bundle_post_opt_4_custom_cleanup,True,zext,62,62,0
public_v1,O1,p02100,main_default_opt_1,True,add,115,73,-42
public_v1,O1,p02100,main_default_opt_1,True,alloca,5,1,-4
public_v1,O1,p02100,main_default_opt_1,True,and,46,26,-20
public_v1,O1,p02100,main_default_opt_1,True,br,40,39,-1
public_v1,O1,p02100,main_default_opt_1,True,call,20,7,-13
public_v1,O1,p02100,main_default_opt_1,True,extractvalue,30,10,-20
public_v1,O1,p02100,main_default_opt_1,True,getelementptr,167,103,-64
public_v1,O1,p02100,main_default_opt_1,True,icmp,79,69,-10
public_v1,O1,p02100,main_default_opt_1,True,insertvalue,53,6,-47
public_v1,O1,p02100,main_default_opt_1,True,inttoptr,20,20,0
public_v1,O1,p02100,main_default_opt_1,True,load,105,82,-23
public_v1,O1,p02100,main_default_opt_1,True,lshr,13,3,-10
public_v1,O1,p02100,main_default_opt_1,True,mul,13,12,-1
public_v1,O1,p02100,main_default_opt_1,True,or,25,19,-6
public_v1,O1,p02100,main_default_opt_1,True,phi,30,25,-5
public_v1,O1,p02100,main_default_opt_1,True,ptrtoint,7,5,-2
public_v1,O1,p02100,main_default_opt_1,True,ret,5,3,-2
public_v1,O1,p02100,main_default_opt_1,True,select,51,52,1
public_v1,O1,p02100,main_default_opt_1,True,sext,12,9,-3
public_v1,O1,p02100,main_default_opt_1,True,shl,2,2,0
public_v1,O1,p02100,main_default_opt_1,True,store,178,147,-31
public_v1,O1,p02100,main_default_opt_1,True,sub,44,14,-30
public_v1,O1,p02100,main_default_opt_1,True,switch,2,1,-1
public_v1,O1,p02100,main_default_opt_1,True,trunc,19,5,-14
public_v1,O1,p02100,main_default_opt_1,True,xor,30,17,-13
public_v1,O1,p02100,main_default_opt_1,True,zext,57,33,-24
public_v1,O1,p02100,main_default_opt_2,True,add,64,62,-2
public_v1,O1,p02100,main_default_opt_2,True,alloca,1,1,0
public_v1,O1,p02100,main_default_opt_2,True,and,31,4,-27
public_v1,O1,p02100,main_default_opt_2,True,br,39,37,-2
public_v1,O1,p02100,main_default_opt_2,True,call,5,5,0
public_v1,O1,p02100,main_default_opt_2,True,extractvalue,7,7,0
public_v1,O1,p02100,main_default_opt_2,True,getelementptr,105,92,-13
public_v1,O1,p02100,main_default_opt_2,True,icmp,64,57,-7
public_v1,O1,p02100,main_default_opt_2,True,insertvalue,6,4,-2
public_v1,O1,p02100,main_default_opt_2,True,inttoptr,20,19,-1
public_v1,O1,p02100,main_default_opt_2,True,load,58,52,-6
public_v1,O1,p02100,main_default_opt_2,True,lshr,1,1,0
public_v1,O1,p02100,main_default_opt_2,True,mul,6,6,0
public_v1,O1,p02100,main_default_opt_2,True,or,27,2,-25
public_v1,O1,p02100,main_default_opt_2,True,phi,16,15,-1
public_v1,O1,p02100,main_default_opt_2,True,ptrtoint,2,2,0
public_v1,O1,p02100,main_default_opt_2,True,ret,3,3,0
public_v1,O1,p02100,main_default_opt_2,True,select,54,52,-2
public_v1,O1,p02100,main_default_opt_2,True,sext,8,8,0
public_v1,O1,p02100,main_default_opt_2,True,shl,2,2,0
public_v1,O1,p02100,main_default_opt_2,True,store,119,103,-16
public_v1,O1,p02100,main_default_opt_2,True,sub,16,4,-12
public_v1,O1,p02100,main_default_opt_2,True,switch,1,1,0
public_v1,O1,p02100,main_default_opt_2,True,trunc,4,2,-2
public_v1,O1,p02100,main_default_opt_2,True,xor,6,5,-1
public_v1,O1,p02100,main_default_opt_2,True,zext,8,7,-1
public_v1,O1,p02100,bundle_default_opt_3,True,add,26,22,-4
public_v1,O1,p02100,bundle_default_opt_3,True,alloca,1,1,0
public_v1,O1,p02100,bundle_default_opt_3,True,and,4,4,0
public_v1,O1,p02100,bundle_default_opt_3,True,br,37,37,0
public_v1,O1,p02100,bundle_default_opt_3,True,call,23,23,0
public_v1,O1,p02100,bundle_default_opt_3,True,extractvalue,5,5,0
public_v1,O1,p02100,bundle_default_opt_3,True,getelementptr,47,47,0
public_v1,O1,p02100,bundle_default_opt_3,True,icmp,21,21,0
public_v1,O1,p02100,bundle_default_opt_3,True,insertvalue,4,3,-1
public_v1,O1,p02100,bundle_default_opt_3,True,inttoptr,1,1,0
public_v1,O1,p02100,bundle_default_opt_3,True,load,50,50,0
public_v1,O1,p02100,bundle_default_opt_3,True,lshr,1,1,0
public_v1,O1,p02100,bundle_default_opt_3,True,mul,6,6,0
public_v1,O1,p02100,bundle_default_opt_3,True,or,2,2,0
public_v1,O1,p02100,bundle_default_opt_3,True,phi,16,14,-2
public_v1,O1,p02100,bundle_default_opt_3,True,ptrtoint,6,2,-4
public_v1,O1,p02100,bundle_default_opt_3,True,ret,4,4,0
public_v1,O1,p02100,bundle_default_opt_3,True,select,14,14,0
public_v1,O1,p02100,bundle_default_opt_3,True,sext,8,8,0
public_v1,O1,p02100,bundle_default_opt_3,True,shl,2,2,0
public_v1,O1,p02100,bundle_default_opt_3,True,store,103,103,0
public_v1,O1,p02100,bundle_default_opt_3,True,sub,5,2,-3
public_v1,O1,p02100,bundle_default_opt_3,True,switch,1,1,0
public_v1,O1,p02100,bundle_default_opt_3,True,trunc,2,2,0
public_v1,O1,p02100,bundle_default_opt_3,True,xor,5,5,0
public_v1,O1,p02100,bundle_default_opt_3,True,zext,7,7,0
public_v1,O1,p02100,bundle_default_opt_4,True,add,22,22,0
public_v1,O1,p02100,bundle_default_opt_4,True,alloca,1,1,0
public_v1,O1,p02100,bundle_default_opt_4,True,and,4,4,0
public_v1,O1,p02100,bundle_default_opt_4,True,br,37,37,0
public_v1,O1,p02100,bundle_default_opt_4,True,call,23,23,0
public_v1,O1,p02100,bundle_default_opt_4,True,extractvalue,5,5,0
public_v1,O1,p02100,bundle_default_opt_4,True,getelementptr,47,42,-5
public_v1,O1,p02100,bundle_default_opt_4,True,icmp,21,21,0
public_v1,O1,p02100,bundle_default_opt_4,True,insertvalue,3,3,0
public_v1,O1,p02100,bundle_default_opt_4,True,inttoptr,1,1,0
public_v1,O1,p02100,bundle_default_opt_4,True,load,50,50,0
public_v1,O1,p02100,bundle_default_opt_4,True,lshr,1,1,0
public_v1,O1,p02100,bundle_default_opt_4,True,mul,6,6,0
public_v1,O1,p02100,bundle_default_opt_4,True,or,2,2,0
public_v1,O1,p02100,bundle_default_opt_4,True,phi,14,14,0
public_v1,O1,p02100,bundle_default_opt_4,True,ptrtoint,2,2,0
public_v1,O1,p02100,bundle_default_opt_4,True,ret,4,4,0
public_v1,O1,p02100,bundle_default_opt_4,True,select,14,14,0
public_v1,O1,p02100,bundle_default_opt_4,True,sext,8,8,0
public_v1,O1,p02100,bundle_default_opt_4,True,shl,2,2,0
public_v1,O1,p02100,bundle_default_opt_4,True,store,103,103,0
public_v1,O1,p02100,bundle_default_opt_4,True,sub,2,2,0
public_v1,O1,p02100,bundle_default_opt_4,True,switch,1,1,0
public_v1,O1,p02100,bundle_default_opt_4,True,trunc,2,2,0
public_v1,O1,p02100,bundle_default_opt_4,True,xor,5,5,0
public_v1,O1,p02100,bundle_default_opt_4,True,zext,7,7,0
public_v1,O1,p02100,bundle_post_opt_4_custom_cleanup,True,add,22,22,0
public_v1,O1,p02100,bundle_post_opt_4_custom_cleanup,True,alloca,1,1,0
public_v1,O1,p02100,bundle_post_opt_4_custom_cleanup,True,and,4,4,0
public_v1,O1,p02100,bundle_post_opt_4_custom_cleanup,True,br,37,36,-1
public_v1,O1,p02100,bundle_post_opt_4_custom_cleanup,True,call,23,22,-1
public_v1,O1,p02100,bundle_post_opt_4_custom_cleanup,True,extractvalue,5,5,0
public_v1,O1,p02100,bundle_post_opt_4_custom_cleanup,True,getelementptr,42,39,-3
public_v1,O1,p02100,bundle_post_opt_4_custom_cleanup,True,icmp,21,21,0
public_v1,O1,p02100,bundle_post_opt_4_custom_cleanup,True,insertvalue,3,3,0
public_v1,O1,p02100,bundle_post_opt_4_custom_cleanup,True,inttoptr,1,1,0
public_v1,O1,p02100,bundle_post_opt_4_custom_cleanup,True,load,50,43,-7
public_v1,O1,p02100,bundle_post_opt_4_custom_cleanup,True,lshr,1,1,0
public_v1,O1,p02100,bundle_post_opt_4_custom_cleanup,True,mul,6,6,0
public_v1,O1,p02100,bundle_post_opt_4_custom_cleanup,True,or,2,2,0
public_v1,O1,p02100,bundle_post_opt_4_custom_cleanup,True,phi,14,21,7
public_v1,O1,p02100,bundle_post_opt_4_custom_cleanup,True,ptrtoint,2,2,0
public_v1,O1,p02100,bundle_post_opt_4_custom_cleanup,True,ret,4,4,0
public_v1,O1,p02100,bundle_post_opt_4_custom_cleanup,True,select,14,12,-2
public_v1,O1,p02100,bundle_post_opt_4_custom_cleanup,True,sext,8,8,0
public_v1,O1,p02100,bundle_post_opt_4_custom_cleanup,True,shl,2,2,0
public_v1,O1,p02100,bundle_post_opt_4_custom_cleanup,True,store,103,77,-26
public_v1,O1,p02100,bundle_post_opt_4_custom_cleanup,True,sub,2,2,0
public_v1,O1,p02100,bundle_post_opt_4_custom_cleanup,True,switch,1,1,0
public_v1,O1,p02100,bundle_post_opt_4_custom_cleanup,True,trunc,2,2,0
public_v1,O1,p02100,bundle_post_opt_4_custom_cleanup,True,xor,5,5,0
public_v1,O1,p02100,bundle_post_opt_4_custom_cleanup,True,zext,7,7,0
public_v1,O1,p02289,main_default_opt_1,True,add,585,453,-132
public_v1,O1,p02289,main_default_opt_1,True,alloca,11,1,-10
public_v1,O1,p02289,main_default_opt_1,True,and,293,250,-43
public_v1,O1,p02289,main_default_opt_1,True,br,222,200,-22
public_v1,O1,p02289,main_default_opt_1,True,call,59,29,-30
public_v1,O1,p02289,main_default_opt_1,True,extractvalue,125,80,-45
public_v1,O1,p02289,main_default_opt_1,True,getelementptr,771,424,-347
public_v1,O1,p02289,main_default_opt_1,True,icmp,434,359,-75
public_v1,O1,p02289,main_default_opt_1,True,insertvalue,135,27,-108
public_v1,O1,p02289,main_default_opt_1,True,inttoptr,128,123,-5
public_v1,O1,p02289,main_default_opt_1,True,load,422,407,-15
public_v1,O1,p02289,main_default_opt_1,True,lshr,43,2,-41
public_v1,O1,p02289,main_default_opt_1,True,mul,68,67,-1
public_v1,O1,p02289,main_default_opt_1,True,or,213,206,-7
public_v1,O1,p02289,main_default_opt_1,True,phi,121,120,-1
public_v1,O1,p02289,main_default_opt_1,True,ptrtoint,19,12,-7
public_v1,O1,p02289,main_default_opt_1,True,ret,10,6,-4
public_v1,O1,p02289,main_default_opt_1,True,sdiv,1,1,0
public_v1,O1,p02289,main_default_opt_1,True,select,279,274,-5
public_v1,O1,p02289,main_default_opt_1,True,sext,4,4,0
public_v1,O1,p02289,main_default_opt_1,True,shl,3,3,0
public_v1,O1,p02289,main_default_opt_1,True,srem,1,1,0
public_v1,O1,p02289,main_default_opt_1,True,store,465,359,-106
public_v1,O1,p02289,main_default_opt_1,True,sub,136,79,-57
public_v1,O1,p02289,main_default_opt_1,True,switch,20,7,-13
public_v1,O1,p02289,main_default_opt_1,True,trunc,78,27,-51
public_v1,O1,p02289,main_default_opt_1,True,xor,174,133,-41
public_v1,O1,p02289,main_default_opt_1,True,zext,333,252,-81
public_v1,O1,p02289,main_default_opt_2,True,add,394,360,-34
public_v1,O1,p02289,main_default_opt_2,True,alloca,2,2,0
public_v1,O1,p02289,main_default_opt_2,True,and,126,97,-29
public_v1,O1,p02289,main_default_opt_2,True,br,200,200,0
public_v1,O1,p02289,main_default_opt_2,True,call,29,27,-2
public_v1,O1,p02289,main_default_opt_2,True,extractvalue,46,46,0
public_v1,O1,p02289,main_default_opt_2,True,getelementptr,416,352,-64
public_v1,O1,p02289,main_default_opt_2,True,icmp,305,303,-2
public_v1,O1,p02289,main_default_opt_2,True,insertvalue,27,18,-9
public_v1,O1,p02289,main_default_opt_2,True,inttoptr,113,113,0
public_v1,O1,p02289,main_default_opt_2,True,load,315,309,-6
public_v1,O1,p02289,main_default_opt_2,True,mul,29,29,0
public_v1,O1,p02289,main_default_opt_2,True,or,97,66,-31
public_v1,O1,p02289,main_default_opt_2,True,phi,90,83,-7
public_v1,O1,p02289,main_default_opt_2,True,ptrtoint,7,7,0
public_v1,O1,p02289,main_default_opt_2,True,ret,6,6,0
public_v1,O1,p02289,main_default_opt_2,True,sdiv,1,1,0
public_v1,O1,p02289,main_default_opt_2,True,select,258,258,0
public_v1,O1,p02289,main_default_opt_2,True,sext,4,4,0
public_v1,O1,p02289,main_default_opt_2,True,shl,3,3,0
public_v1,O1,p02289,main_default_opt_2,True,srem,1,1,0
public_v1,O1,p02289,main_default_opt_2,True,store,331,333,2
public_v1,O1,p02289,main_default_opt_2,True,sub,78,29,-49
public_v1,O1,p02289,main_default_opt_2,True,switch,7,7,0
public_v1,O1,p02289,main_default_opt_2,True,trunc,26,24,-2
public_v1,O1,p02289,main_default_opt_2,True,xor,60,66,6
public_v1,O1,p02289,main_default_opt_2,True,zext,109,102,-7
public_v1,O1,p02289,bundle_default_opt_3,True,add,125,98,-27
public_v1,O1,p02289,bundle_default_opt_3,True,alloca,2,2,0
public_v1,O1,p02289,bundle_default_opt_3,True,and,97,71,-26
public_v1,O1,p02289,bundle_default_opt_3,True,br,200,198,-2
public_v1,O1,p02289,bundle_default_opt_3,True,call,139,139,0
public_v1,O1,p02289,bundle_default_opt_3,True,extractvalue,34,31,-3
public_v1,O1,p02289,bundle_default_opt_3,True,getelementptr,146,141,-5
public_v1,O1,p02289,bundle_default_opt_3,True,icmp,79,73,-6
public_v1,O1,p02289,bundle_default_opt_3,True,insertvalue,18,13,-5
public_v1,O1,p02289,bundle_default_opt_3,True,inttoptr,1,1,0
public_v1,O1,p02289,bundle_default_opt_3,True,load,292,276,-16
public_v1,O1,p02289,bundle_default_opt_3,True,mul,29,22,-7
public_v1,O1,p02289,bundle_default_opt_3,True,or,66,43,-23
public_v1,O1,p02289,bundle_default_opt_3,True,phi,83,65,-18
public_v1,O1,p02289,bundle_default_opt_3,True,ptrtoint,35,5,-30
public_v1,O1,p02289,bundle_default_opt_3,True,ret,7,7,0
public_v1,O1,p02289,bundle_default_opt_3,True,sdiv,1,1,0
public_v1,O1,p02289,bundle_default_opt_3,True,select,34,34,0
public_v1,O1,p02289,bundle_default_opt_3,True,sext,4,4,0
public_v1,O1,p02289,bundle_default_opt_3,True,shl,3,3,0
public_v1,O1,p02289,bundle_default_opt_3,True,srem,1,1,0
public_v1,O1,p02289,bundle_default_opt_3,True,store,333,319,-14
public_v1,O1,p02289,bundle_default_opt_3,True,sub,29,27,-2
public_v1,O1,p02289,bundle_default_opt_3,True,switch,7,7,0
public_v1,O1,p02289,bundle_default_opt_3,True,trunc,24,24,0
public_v1,O1,p02289,bundle_default_opt_3,True,xor,66,57,-9
